image_id,fine_label
5794,8
5795,27
5796,33
5797,52
5798,51
5799,8
5800,86
5801,92
5802,94
5803,6
5804,4
5805,22
5806,18
5807,54
5808,43
5809,38
5810,34
5811,17
5812,23
5813,99
5814,40
5815,14
5816,66
5817,36
5818,11
5819,96
5820,56
5821,93
5822,65
5823,83
5824,71
5825,19
5826,99
5827,44
5828,92
5829,45
5830,66
5831,5
5832,99
5833,87
5834,55
5835,30
5836,61
5837,47
5838,26
5839,49
5840,88
5841,12
5842,67
5843,22
5844,87
5845,69
5846,96
5847,43
5848,19
5849,99
5850,72
5851,13
5852,87
5853,40
5854,96
5855,49
5856,55
5857,67
5858,64
5859,68
5860,50
5861,16
5862,91
5863,81
5864,39
5865,61
5866,63
5867,50
5868,72
5869,49
5870,3
5871,92
5872,11
5873,11
5874,53
5875,46
5876,25
5877,91
5878,51
5879,18
5880,94
5881,0
5882,36
5883,52
5884,37
5885,1
5886,84
5887,33
5888,52
5889,23
5890,20
5891,88
5892,40
5893,36
5894,28
5895,30
5896,53
5897,27
5898,78
5899,20
5900,19
5901,34
5902,90
5903,39
5904,35
5905,17
5906,66
5907,23
5908,67
5909,48
5910,29
5911,40
5912,25
5913,35
5914,83
5915,42
5916,89
5917,57
5918,25
5919,46
5920,15
5921,88
5922,74
5923,47
5924,37
5925,87
5926,66
5927,72
5928,19
5929,63
5930,22
5931,39
5932,76
5933,55
5934,53
5935,28
5936,54
5937,93
5938,6
5939,97
5940,82
5941,91
5942,81
5943,47
5944,81
5945,47
5946,9
5947,66
5948,61
5949,25
5950,48
5951,38
5952,51
5953,38
5954,3
5955,2
5956,98
5957,28
5958,29
5959,50
5960,22
5961,82
5962,87
5963,13
5964,95
5965,35
5966,69
5967,2
5968,41
5969,67
5970,71
5971,38
5972,15
5973,70
5974,32
5975,8
5976,23
5977,76
5978,84
5979,91
5980,83
5981,23
5982,80
5983,16
5984,85
5985,41
5986,55
5987,59
5988,13
5989,77
5990,95
5991,88
5992,51
5993,76
5994,8
5995,25
5996,80
5997,30
5998,43
5999,11
6000,86
6001,50
6002,90
6003,0
6004,96
6005,95
6006,35
6007,66
6008,56
6009,99
6010,3
6011,97
6012,65
6013,24
6014,49
6015,34
6016,14
6017,13
6018,84
6019,84
6020,52
6021,29
6022,9
6023,99
6024,13
6025,33
6026,98
6027,23
6028,86
6029,80
6030,9
6031,90
6032,84
6033,51
6034,25
6035,68
6036,37
6037,32
6038,40
6039,26
6040,91
6041,41
6042,90
6043,32
6044,93
6045,9
6046,38
6047,23
6048,46
6049,47
6050,38
6051,49
6052,69
6053,63
6054,62
6055,48
6056,83
6057,24
6058,16
6059,3
6060,50
6061,64
6062,56
6063,18
6064,32
6065,18
6066,26
6067,43
6068,9
6069,15
6070,36
6071,50
6072,59
6073,35
6074,41
6075,40
6076,66
6077,46
6078,33
6079,39
6080,33
6081,1
6082,57
6083,48
6084,95
6085,1
6086,16
6087,5
6088,66
6089,88
6090,24
6091,5
6092,6
6093,48
6094,94
6095,81
6096,42
6097,99
6098,17
6099,30
6100,21
6101,22
6102,4
6103,99
6104,38
6105,96
6106,91
6107,98
6108,1
6109,19
6110,42
6111,57
6112,56
6113,31
6114,43
6115,78
6116,2
6117,69
6118,57
6119,26
6120,99
6121,32
6122,18
6123,32
6124,95
6125,11
6126,37
6127,1
6128,96
6129,39
6130,12
6131,82
6132,1
6133,43
6134,66
6135,94
6136,70
6137,54
6138,47
6139,85
6140,95
6141,68
6142,26
6143,46
6144,78
6145,47
6146,9
6147,67
6148,28
6149,28
6150,70
6151,23
6152,83
6153,92
6154,56
6155,43
6156,87
6157,65
6158,80
6159,64
6160,40
6161,7
6162,36
6163,23
6164,64
6165,50
6166,8
6167,68
6168,49
6169,26
6170,32
6171,78
6172,25
6173,97
6174,40
6175,54
6176,18
6177,48
6178,70
6179,92
6180,99
6181,47
6182,23
6183,37
6184,15
6185,97
6186,32
6187,12
6188,4
6189,39
6190,57
6191,41
6192,13
6193,78
6194,16
6195,74
6196,2
6197,68
6198,75
6199,54
6200,20
6201,46
6202,21
6203,85
6204,80
6205,15
6206,49
6207,7
6208,60
6209,18
6210,32
6211,75
6212,32
6213,74
6214,57
6215,74
6216,88
6217,4
6218,4
6219,20
6220,59
6221,2
6222,29
6223,3
6224,44
6225,19
6226,24
6227,98
6228,48
6229,10
6230,35
6231,11
6232,47
6233,32
6234,42
6235,7
6236,43
6237,20
6238,70
6239,1
6240,22
6241,34
6242,27
6243,87
6244,57
6245,97
6246,23
6247,80
6248,54
6249,84
6250,97
6251,28
6252,56
6253,92
6254,26
6255,90
6256,87
6257,16
6258,5
6259,46
6260,18
6261,63
6262,43
6263,70
6264,18
6265,2
6266,90
6267,34
6268,25
6269,21
6270,51
6271,60
6272,87
6273,68
6274,18
6275,14
6276,27
6277,4
6278,0
6279,19
6280,34
6281,16
6282,85
6283,93
6284,68
6285,65
6286,20
6287,54
6288,28
6289,77
6290,73
6291,91
6292,59
6293,98
6294,33
6295,48
6296,56
6297,10
6298,37
6299,68
6300,58
6301,42
6302,54
6303,68
6304,78
6305,48
6306,79
6307,56
6308,70
6309,16
6310,79
6311,17
6312,73
6313,23
6314,54
6315,15
6316,50
6317,87
6318,63
6319,37
6320,72
6321,42
6322,38
6323,94
6324,90
6325,45
6326,84
6327,29
6328,79
6329,22
6330,0
6331,61
6332,50
6333,10
6334,85
6335,10
6336,37
6337,27
6338,31
6339,49
6340,83
6341,61
6342,3
6343,33
6344,53
6345,98
6346,12
6347,4
6348,74
6349,20
6350,73
6351,67
6352,81
6353,5
6354,94
6355,62
6356,48
6357,81
6358,8
6359,16
6360,49
6361,7
6362,80
6363,43
6364,37
6365,52
6366,18
6367,61
6368,93
6369,29
6370,8
6371,40
6372,9
6373,29
6374,51
6375,30
6376,86
6377,6
6378,22
6379,13
6380,35
6381,99
6382,39
6383,42
6384,11
6385,71
6386,71
6387,47
6388,63
6389,80
6390,91
6391,46
6392,84
6393,52
6394,13
6395,6
6396,57
6397,79
6398,35
6399,21
6400,23
6401,32
6402,19
6403,86
6404,45
6405,15
6406,29
6407,10
6408,13
6409,90
6410,60
6411,72
6412,59
6413,95
6414,24
6415,32
6416,91
6417,21
6418,68
6419,32
6420,80
6421,25
6422,52
6423,99
6424,13
6425,0
6426,33
6427,26
6428,26
6429,89
6430,41
6431,20
6432,67
6433,68
6434,50
6435,27
6436,34
6437,95
6438,15
6439,70
6440,66
6441,20
6442,36
6443,16
6444,19
6445,92
6446,26
6447,42
6448,99
6449,6
6450,13
6451,47
6452,74
6453,37
6454,19
6455,5
6456,98
6457,70
6458,0
6459,2
6460,47
6461,18
6462,2
6463,55
6464,65
6465,92
6466,15
6467,81
6468,12
6469,60
6470,66
6471,42
6472,75
6473,16
6474,47
6475,18
6476,70
6477,67
6478,60
6479,71
6480,97
6481,62
6482,58
6483,81
6484,85
6485,25
6486,57
6487,16
6488,10
6489,39
6490,4
6491,41
6492,83
6493,51
6494,4
6495,41
6496,58
6497,53
6498,37
6499,26
6500,48
6501,79
6502,93
6503,61
6504,44
6505,52
6506,0
6507,8
6508,1
6509,76
6510,68
6511,88
6512,54
6513,30
6514,25
6515,34
6516,41
6517,97
6518,93
6519,88
6520,70
6521,45
6522,35
6523,79
6524,45
6525,0
6526,93
6527,10
6528,47
6529,99
6530,26
6531,65
6532,77
6533,49
6534,5
6535,53
6536,76
6537,50
6538,30
6539,51
6540,43
6541,66
6542,34
6543,42
6544,82
6545,46
6546,68
6547,49
6548,22
6549,37
6550,59
6551,31
6552,38
6553,95
6554,58
6555,81
6556,1
6557,49
6558,53
6559,95
6560,67
6561,93
6562,78
6563,38
6564,47
6565,61
6566,52
6567,98
6568,13
6569,10
6570,3
6571,55
6572,64
6573,92
6574,95
6575,34
6576,62
6577,79
6578,51
6579,24
6580,89
6581,84
6582,44
6583,75
6584,53
6585,43
6586,38
6587,19
6588,59
6589,84
6590,4
6591,62
6592,24
6593,6
6594,20
6595,21
6596,29
6597,74
6598,81
6599,89
6600,39
6601,79
6602,37
6603,5
6604,30
6605,52
6606,18
6607,57
6608,75
6609,28
6610,81
6611,9
6612,8
6613,11
6614,59
6615,74
6616,25
6617,36
6618,58
6619,42
6620,26
6621,67
6622,54
6623,41
6624,80
6625,47
6626,12
6627,60
6628,54
6629,42
6630,75
6631,27
6632,1
6633,93
6634,55
6635,89
6636,0
6637,44
6638,0
6639,59
6640,4
6641,14
6642,9
6643,10
6644,90
6645,24
6646,40
6647,34
6648,30
6649,77
6650,2
6651,14
6652,20
6653,33
6654,36
6655,99
6656,13
6657,71
6658,13
6659,85
6660,37
6661,73
6662,23
6663,7
6664,99
6665,6
6666,41
6667,73
6668,59
6669,84
6670,93
6671,3
6672,65
6673,88
6674,12
6675,27
6676,76
6677,80
6678,2
6679,13
6680,54
6681,5
6682,58
6683,46
6684,1
6685,48
6686,27
6687,92
6688,40
6689,37
6690,18
6691,78
6692,36
6693,78
6694,70
6695,71
6696,81
6697,32
6698,89
6699,79
6700,71
6701,77
6702,74
6703,72
6704,85
6705,20
6706,93
6707,74
6708,96
6709,32
6710,18
6711,61
6712,91
6713,64
6714,33
6715,49
6716,43
6717,41
6718,1
6719,60
6720,41
6721,76
6722,17
6723,40
6724,1
6725,48
6726,8
6727,44
6728,22
6729,50
6730,37
6731,19
6732,42
6733,64
6734,43
6735,12
6736,33
6737,43
6738,31
6739,36
6740,67
6741,51
6742,49
6743,44
6744,65
6745,58
6746,64
6747,71
6748,20
6749,34
6750,22
6751,92
6752,35
6753,70
6754,5
6755,92
6756,74
6757,42
6758,79
6759,33
6760,30
6761,75
6762,24
6763,17
6764,8
6765,53
6766,38
6767,65
6768,36
6769,8
6770,53
6771,62
6772,99
6773,98
6774,21
6775,8
6776,1
6777,52
6778,77
6779,32
6780,25
6781,68
6782,34
6783,56
6784,10
6785,52
6786,65
6787,94
6788,29
6789,5
6790,2
6791,36
6792,99
6793,72
6794,79
6795,1
6796,88
6797,78
6798,23
6799,43
6800,61
6801,44
6802,68
6803,60
6804,96
6805,86
6806,45
6807,99
6808,54
6809,53
6810,26
6811,0
6812,72
6813,26
6814,67
6815,25
6816,77
6817,76
6818,19
6819,24
6820,81
6821,26
6822,74
6823,57
6824,24
6825,5
6826,99
6827,19
6828,74
6829,60
6830,95
6831,89
6832,47
6833,33
6834,74
6835,16
6836,32
6837,11
6838,92
6839,98
6840,20
6841,78
6842,89
6843,2
6844,67
6845,55
6846,76
6847,67
6848,72
6849,12
6850,76
6851,42
6852,82
6853,26
6854,84
6855,41
6856,44
6857,12
6858,1
6859,87
6860,94
6861,3
6862,47
6863,90
6864,69
6865,55
6866,11
6867,53
6868,59
6869,50
6870,20
6871,18
6872,54
6873,48
6874,64
6875,21
6876,98
6877,15
6878,13
6879,70
6880,31
6881,33
6882,37
6883,79
6884,67
6885,78
6886,67
6887,71
6888,24
6889,63
6890,80
6891,20
6892,55
6893,14
6894,28
6895,57
6896,42
6897,34
6898,78
6899,55
6900,56
6901,31
6902,48
6903,74
6904,33
6905,73
6906,85
6907,16
6908,52
6909,89
6910,11
6911,19
6912,17
6913,4
6914,74
6915,73
6916,35
6917,75
6918,80
6919,84
6920,81
6921,85
6922,74
6923,33
6924,63
6925,71
6926,21
6927,79
6928,88
6929,53
6930,26
6931,80
6932,94
6933,66
6934,44
6935,16
6936,89
6937,21
6938,28
6939,6
6940,69
6941,81
6942,27
6943,9
6944,94
6945,32
6946,28
6947,54
6948,96
6949,74
6950,32
6951,93
6952,12
6953,91
6954,60
6955,24
6956,6
6957,62
6958,47
6959,43
6960,73
6961,63
6962,81
6963,57
6964,5
6965,68
6966,60
6967,38
6968,67
6969,9
6970,38
6971,78
6972,55
6973,51
6974,54
6975,31
6976,23
6977,34
6978,31
6979,42
6980,4
6981,69
6982,45
6983,88
6984,12
6985,12
6986,76
6987,1
6988,60
6989,18
6990,44
6991,58
6992,87
6993,96
6994,19
6995,93
6996,36
6997,93
6998,5
6999,62
7000,79
7001,91
7002,96
7003,39
7004,9
7005,95
7006,3
7007,81
7008,23
7009,2
7010,21
7011,97
7012,76
7013,39
7014,8
7015,74
7016,44
7017,34
7018,74
7019,99
7020,68
7021,65
7022,18
7023,54
7024,69
7025,66
7026,3
7027,67
7028,78
7029,62
7030,36
7031,80
7032,20
7033,76
7034,12
7035,81
7036,69
7037,95
7038,95
7039,71
7040,9
7041,57
7042,4
7043,78
7044,33
7045,61
7046,86
7047,2
7048,5
7049,16
7050,72
7051,71
7052,83
7053,78
7054,83
7055,32
7056,16
7057,30
7058,98
7059,49
7060,17
7061,16
7062,54
7063,92
7064,89
7065,64
7066,69
7067,40
7068,29
7069,27
7070,17
7071,8
7072,10
7073,37
7074,15
7075,42
7076,71
7077,49
7078,10
7079,32
7080,38
7081,34
7082,29
7083,81
7084,31
7085,19
7086,89
7087,98
7088,76
7089,31
7090,95
7091,14
7092,33
7093,4
7094,26
7095,60
7096,68
7097,35
7098,82
7099,98
7100,38
7101,51
7102,22
7103,2
7104,83
7105,62
7106,20
7107,75
7108,25
7109,61
7110,70
7111,54
7112,89
7113,67
7114,17
7115,40
7116,88
7117,6
7118,74
7119,58
7120,60
7121,97
7122,98
7123,73
7124,78
7125,43
7126,90
7127,37
7128,58
7129,47
7130,23
7131,88
7132,97
7133,7
7134,36
7135,57
7136,23
7137,95
7138,64
7139,75
7140,24
7141,21
7142,99
7143,54
7144,92
7145,15
7146,3
7147,99
7148,96
7149,47
7150,56
7151,35
7152,63
7153,67
7154,39
7155,30
7156,20
7157,64
7158,7
7159,51
7160,23
7161,54
7162,32
7163,20
7164,11
7165,16
7166,13
7167,33
7168,42
7169,70
7170,95
7171,51
7172,37
7173,66
7174,50
7175,15
7176,68
7177,41
7178,90
7179,61
7180,45
7181,69
7182,15
7183,16
7184,92
7185,28
7186,23
7187,94
7188,37
7189,48
7190,48
7191,55
7192,23
7193,10
7194,10
7195,76
7196,87
7197,64
7198,23
7199,22
7200,63
7201,16
7202,88
7203,58
7204,35
7205,79
7206,64
7207,55
7208,10
7209,35
7210,25
7211,34
7212,58
7213,17
7214,8
7215,40
7216,14
7217,56
7218,70
7219,90
7220,18
7221,96
7222,45
7223,91
7224,88
7225,11
7226,60
7227,72
7228,55
7229,62
7230,63
7231,53
7232,44
7233,26
7234,66
7235,53
7236,40
7237,82
7238,31
7239,56
7240,88
7241,40
7242,9
7243,12
7244,52
7245,25
7246,50
7247,22
7248,55
7249,45
7250,36
7251,87
7252,55
7253,94
7254,19
7255,59
7256,15
7257,48
7258,50
7259,44
7260,11
7261,94
7262,99
7263,9
7264,76
7265,76
7266,49
7267,89
7268,90
7269,76
7270,99
7271,44
7272,73
7273,83
7274,5
7275,62
7276,40
7277,45
7278,27
7279,69
7280,87
7281,63
7282,42
7283,89
7284,7
7285,36
7286,22
7287,85
7288,90
7289,86
7290,49
7291,12
7292,12
7293,11
7294,72
7295,23
7296,15
7297,30
7298,79
7299,69
7300,83
7301,99
7302,81
7303,93
7304,57
7305,33
7306,31
7307,81
7308,86
7309,5
7310,74
7311,61
7312,36
7313,74
7314,72
7315,99
7316,6
7317,32
7318,43
7319,56
7320,19
7321,50
7322,62
7323,57
7324,31
7325,23
7326,75
7327,72
7328,22
7329,60
7330,63
7331,54
7332,36
7333,16
7334,68
7335,2
7336,10
7337,37
7338,13
7339,13
7340,91
7341,7
7342,16
7343,96
7344,75
7345,36
7346,30
7347,50
7348,25
7349,53
7350,49
7351,14
7352,28
7353,33
7354,26
7355,29
7356,99
7357,80
7358,95
7359,19
7360,6
7361,86
7362,16
7363,0
7364,4
7365,45
7366,20
7367,72
7368,71
7369,80
7370,70
7371,82
7372,69
7373,45
7374,41
7375,56
7376,47
7377,34
7378,80
7379,61
7380,20
7381,63
7382,22
7383,9
7384,16
7385,86
7386,40
7387,1
7388,29
7389,0
7390,97
7391,5
7392,6
7393,42
7394,63
7395,78
7396,39
7397,11
7398,57
7399,31
7400,22
7401,80
7402,31
7403,2
7404,48
7405,34
7406,54
7407,32
7408,95
7409,77
7410,74
7411,57
7412,99
7413,83
7414,1
7415,89
7416,16
7417,22
7418,79
7419,48
7420,32
7421,28
7422,29
7423,25
7424,96
7425,8
7426,41
7427,78
7428,52
7429,43
7430,64
7431,96
7432,96
7433,26
7434,39
7435,1
7436,45
7437,70
7438,68
7439,98
7440,46
7441,60
7442,85
7443,70
7444,3
7445,54
7446,5
7447,81
7448,53
7449,62
7450,34
7451,91
7452,69
7453,31
7454,75
7455,0
7456,84
7457,18
7458,73
7459,86
7460,25
7461,14
7462,72
7463,21
7464,29
7465,3
7466,58
7467,27
7468,56
7469,2
7470,30
7471,48
7472,68
7473,50
7474,1
7475,3
7476,57
7477,33
7478,92
7479,30
7480,94
7481,60
7482,53
7483,37
7484,97
7485,51
7486,7
7487,76
7488,89
7489,10
7490,87
7491,27
7492,41
7493,24
7494,17
7495,38
7496,13
7497,72
7498,78
7499,43
7500,79
7501,96
7502,49
7503,85
7504,54
7505,13
7506,11
7507,50
7508,89
7509,56
7510,36
7511,6
7512,80
7513,55
7514,4
7515,69
7516,61
7517,85
7518,42
7519,80
7520,37
7521,49
7522,47
7523,88
7524,84
7525,26
7526,31
7527,11
7528,55
7529,12
7530,47
7531,91
7532,99
7533,3
7534,40
7535,42
7536,73
7537,76
7538,66
7539,10
7540,70
7541,44
7542,37
7543,28
7544,0
7545,31
7546,13
7547,84
7548,73
7549,26
7550,27
7551,5
7552,38
7553,33
7554,70
7555,62
7556,64
7557,39
7558,77
7559,84
7560,6
7561,10
7562,19
7563,96
7564,80
7565,61
7566,69
7567,13
7568,27
7569,8
7570,1
7571,4
7572,91
7573,15
7574,49
7575,42
7576,82
7577,39
7578,60
7579,48
7580,26
7581,40
7582,28
7583,60
7584,0
7585,71
7586,89
7587,84
7588,24
7589,50
7590,39
7591,12
7592,84
7593,78
7594,13
7595,19
7596,49
7597,7
7598,76
7599,43
7600,36
7601,68
7602,16
7603,95
7604,30
7605,12
7606,19
7607,66
7608,20
7609,9
7610,91
7611,56
7612,16
7613,91
7614,69
7615,80
7616,90
7617,7
7618,42
7619,41
7620,77
7621,13
7622,54
7623,87
7624,13
7625,57
7626,34
7627,53
7628,43
7629,41
7630,4
7631,52
7632,76
7633,97
7634,29
7635,11
7636,98
7637,52
7638,73
7639,88
7640,27
7641,54
7642,33
7643,5
7644,47
7645,13
7646,46
7647,96
7648,38
7649,79
7650,86
7651,39
7652,73
7653,83
7654,1
7655,46
7656,46
7657,39
7658,30
7659,51
7660,41
7661,77
7662,2
7663,4
7664,27
7665,53
7666,7
7667,18
7668,88
7669,30
7670,88
7671,34
7672,24
7673,64
7674,51
7675,73
7676,81
7677,62
7678,29
7679,38
7680,83
7681,38
7682,12
7683,34
7684,40
7685,72
7686,97
7687,34
7688,23
7689,77
7690,38
7691,32
7692,36
7693,6
7694,84
7695,33
7696,11
7697,18
7698,82
7699,78
7700,75
7701,9
7702,2
7703,24
7704,25
7705,32
7706,79
7707,84
7708,62
7709,52
7710,47
7711,89
7712,43
7713,20
7714,27
7715,14
7716,35
7717,75
7718,39
7719,16
7720,26
7721,8
7722,48
7723,37
7724,36
7725,64
7726,13
7727,84
7728,64
7729,95
7730,94
7731,43
7732,28
7733,78
7734,91
7735,14
7736,48
7737,87
7738,99
7739,92
7740,96
7741,11
7742,85
7743,45
7744,64
7745,58
7746,28
7747,65
7748,5
7749,39
7750,96
7751,24
7752,51
7753,38
7754,67
7755,81
7756,27
7757,85
7758,46
7759,80
7760,13
7761,21
7762,70
7763,18
7764,44
7765,7
7766,94
7767,39
7768,25
7769,56
7770,26
7771,62
7772,50
7773,30
7774,2
7775,98
7776,95
7777,27
7778,0
7779,91
7780,70
7781,88
7782,67
7783,41
7784,27
7785,60
7786,39
7787,66
7788,78
7789,56
7790,68
7791,1
7792,74
7793,82
7794,39
7795,75
7796,88
7797,87
7798,81
7799,35
7800,41
7801,20
7802,28
7803,79
7804,21
7805,43
7806,68
7807,18
7808,60
7809,69
7810,0
7811,10
7812,22
7813,87
7814,26
7815,70
7816,34
7817,73
7818,37
7819,31
7820,73
7821,53
7822,99
7823,4
7824,63
7825,3
7826,85
7827,72
7828,4
7829,80
7830,30
7831,87
7832,45
7833,65
7834,0
7835,72
7836,10
7837,40
7838,27
7839,88
7840,62
7841,63
7842,41
7843,31
7844,22
7845,63
7846,31
7847,37
7848,4
7849,9
7850,69
7851,25
7852,25
7853,82
7854,16
7855,58
7856,84
7857,38
7858,56
7859,75
7860,90
7861,1
7862,71
7863,5
7864,93
7865,48
7866,34
7867,3
7868,52
7869,43
7870,32
7871,82
7872,27
7873,26
7874,74
7875,89
7876,54
7877,40
7878,57
7879,81
7880,55
7881,87
7882,7
7883,33
7884,88
7885,23
7886,6
7887,28
7888,16
7889,55
7890,78
7891,20
7892,94
7893,62
7894,2
7895,80
7896,39
7897,58
7898,80
7899,99
7900,51
7901,43
7902,29
7903,55
7904,34
7905,23
7906,78
7907,63
7908,56
7909,88
7910,49
7911,25
7912,84
7913,41
7914,51
7915,48
7916,20
7917,62
7918,76
7919,18
7920,67
7921,42
7922,44
7923,0
7924,57
7925,12
7926,6
7927,55
7928,29
7929,69
7930,59
7931,12
7932,99
7933,26
7934,67
7935,87
7936,48
7937,76
7938,8
7939,42
7940,47
7941,89
7942,32
7943,10
7944,60
7945,6
7946,23
7947,56
7948,15
7949,23
7950,96
7951,72
7952,29
7953,61
7954,99
7955,42
7956,34
7957,35
7958,84
7959,85
7960,57
7961,36
7962,57
7963,5
7964,10
7965,46
7966,84
7967,50
7968,92
7969,62
7970,19
7971,21
7972,1
7973,27
7974,57
7975,44
7976,96
7977,72
7978,70
7979,39
7980,54
7981,67
7982,90
7983,51
7984,54
7985,52
7986,36
7987,50
7988,15
7989,44
7990,25
7991,59
7992,20
7993,27
7994,0
7995,68
7996,58
7997,70
7998,78
7999,90
8000,91
8001,36
8002,26
8003,38
8004,40
8005,88
8006,71
8007,93
8008,15
8009,61
8010,78
8011,60
8012,20
8013,11
8014,69
8015,96
8016,69
8017,80
8018,43
8019,94
8020,50
8021,92
8022,65
8023,31
8024,91
8025,49
8026,34
8027,53
8028,94
8029,62
8030,10
8031,63
8032,38
8033,89
8034,56
8035,26
8036,81
8037,51
8038,7
8039,49
8040,25
8041,21
8042,17
8043,56
8044,85
8045,93
8046,19
8047,76
8048,30
8049,76
8050,10
8051,23
8052,39
8053,89
8054,12
8055,78
8056,82
8057,75
8058,57
8059,81
8060,40
8061,2
8062,1
8063,16
8064,96
8065,67
8066,64
8067,68
8068,70
8069,46
8070,74
8071,58
8072,92
8073,3
8074,75
8075,4
8076,38
8077,1
8078,74
8079,46
8080,33
8081,34
8082,64
8083,83
8084,88
8085,17
8086,84
8087,7
8088,59
8089,6
8090,37
8091,55
8092,53
8093,37
8094,81
8095,68
8096,31
8097,41
8098,74
8099,19
8100,71
8101,67
8102,97
8103,75
8104,29
8105,80
8106,63
8107,79
8108,5
8109,41
8110,96
8111,87
8112,6
8113,21
8114,28
8115,78
8116,20
8117,20
8118,72
8119,49
8120,86
8121,51
8122,58
8123,95
8124,72
8125,72
8126,49
8127,27
8128,27
8129,92
8130,53
8131,68
8132,35
8133,36
8134,21
8135,67
8136,56
8137,2
8138,93
8139,10
8140,19
8141,34
8142,43
8143,38
8144,77
8145,9
8146,64
8147,52
8148,83
8149,96
8150,95
8151,94
8152,4
8153,93
8154,92
8155,70
8156,40
8157,3
8158,93
8159,81
8160,55
8161,10
8162,74
8163,78
8164,71
8165,90
8166,7
8167,49
8168,24
8169,47
8170,91
8171,35
8172,17
8173,73
8174,83
8175,8
8176,88
8177,47
8178,55
8179,69
8180,62
8181,5
8182,51
8183,1
8184,17
8185,24
8186,84
8187,0
8188,33
8189,0
8190,75
8191,19
8192,54
8193,59
8194,57
8195,71
8196,53
8197,9
8198,56
8199,51
8200,66
8201,46
8202,2
8203,16
8204,84
8205,9
8206,89
8207,84
8208,81
8209,8
8210,81
8211,58
8212,62
8213,7
8214,87
8215,4
8216,64
8217,71
8218,32
8219,69
8220,0
8221,74
8222,31
8223,15
8224,50
8225,20
8226,13
8227,84
8228,21
8229,74
8230,84
8231,33
8232,74
8233,64
8234,31
8235,76
8236,42
8237,64
8238,34
8239,59
8240,18
8241,45
8242,79
8243,54
8244,4
8245,25
8246,56
8247,77
8248,8
8249,82
8250,83
8251,96
8252,43
8253,72
8254,98
8255,45
8256,15
8257,53
8258,22
8259,87
8260,18
8261,53
8262,29
8263,96
8264,27
8265,54
8266,73
8267,23
8268,49
8269,29
8270,11
8271,85
8272,0
8273,17
8274,76
8275,27
8276,61
8277,15
8278,36
8279,22
8280,97
8281,5
8282,95
8283,28
8284,74
8285,63
8286,88
8287,1
8288,41
8289,37
8290,89
8291,34
8292,86
8293,42
8294,85
8295,21
8296,51
8297,76
8298,5
8299,0
8300,0
8301,6
8302,16
8303,86
8304,78
8305,31
8306,23
8307,33
8308,45
8309,19
8310,42
8311,18
8312,16
8313,23
8314,19
8315,37
8316,41
8317,87
8318,44
8319,92
8320,44
8321,13
8322,77
8323,6
8324,18
8325,31
8326,76
8327,99
8328,77
8329,39
8330,80
8331,69
8332,9
8333,0
8334,46
8335,21
8336,30
8337,37
8338,83
8339,53
8340,12
8341,82
8342,84
8343,29
8344,57
8345,13
8346,55
8347,53
8348,16
8349,59
8350,42
8351,68
8352,21
8353,10
8354,68
8355,57
8356,85
8357,1
8358,61
8359,62
8360,83
8361,95
8362,11
8363,50
8364,76
8365,98
8366,47
8367,48
8368,68
8369,26
8370,78
8371,13
8372,4
8373,20
8374,73
8375,79
8376,55
8377,35
8378,33
8379,10
8380,74
8381,72
8382,21
8383,44
8384,21
8385,94
8386,33
8387,65
8388,55
8389,15
8390,23
8391,46
8392,64
8393,30
8394,78
8395,91
8396,22
8397,42
8398,19
8399,89
8400,91
8401,22
8402,99
8403,66
8404,63
8405,42
8406,77
8407,45
8408,6
8409,2
8410,75
8411,46
8412,48
8413,90
8414,21
8415,84
8416,53
8417,88
8418,28
8419,88
8420,67
8421,47
8422,69
8423,91
8424,66
8425,12
8426,99
8427,60
8428,56
8429,33
8430,62
8431,49
8432,84
8433,62
8434,5
8435,79
8436,86
8437,80
8438,75
8439,22
8440,16
8441,64
8442,49
8443,95
8444,7
8445,58
8446,94
8447,47
8448,25
8449,39
8450,71
8451,12
8452,80
8453,56
8454,90
8455,95
8456,65
8457,88
8458,84
8459,38
8460,51
8461,34
8462,63
8463,52
8464,29
8465,7
8466,71
8467,77
8468,99
8469,83
8470,50
8471,45
8472,80
8473,79
8474,16
8475,68
8476,76
8477,82
8478,82
8479,74
8480,82
8481,13
8482,89
8483,78
8484,29
8485,14
8486,55
8487,63
8488,5
8489,90
8490,19
8491,83
8492,92
8493,63
8494,89
8495,3
8496,35
8497,43
8498,19
8499,97
8500,89
8501,31
8502,34
8503,96
8504,39
8505,50
8506,16
8507,45
8508,57
8509,52
8510,84
8511,87
8512,3
8513,43
8514,58
8515,53
8516,31
8517,50
8518,12
8519,61
8520,92
8521,67
8522,77
8523,50
8524,98
8525,75
8526,52
8527,30
8528,47
8529,78
8530,37
8531,13
8532,86
8533,97
8534,28
8535,9
8536,74
8537,78
8538,99
8539,50
8540,43
8541,73
8542,26
8543,88
8544,19
8545,41
8546,85
8547,14
8548,31
8549,50
8550,30
8551,61
8552,14
8553,56
8554,90
8555,32
8556,61
8557,32
8558,41
8559,36
8560,80
8561,0
8562,13
8563,78
8564,0
8565,28
8566,60
8567,80
8568,37
8569,28
8570,92
8571,54
8572,27
8573,71
8574,95
8575,85
8576,16
8577,28
8578,27
8579,26
8580,1
8581,56
8582,52
8583,36
8584,3
8585,67
8586,21
8587,23
8588,87
8589,85
8590,42
8591,94
